Time (seconds),x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,waist,
0.00,-14.9,14.9,-14.665,14.9,14.9,-14.665,14.9,-14.9,-14.665,-14.9,-14.9,-14.665,0.0,
0.50,-14.9,14.9,-14.665,14.9,14.9,-14.665,14.9,-14.9,-14.665,-14.9,-14.9,-14.665,0.0,
1.00,-14.9,14.9,-14.665,14.9,14.9,-14.665,14.9,-14.9,-14.665,-14.9,-14.9,-14.665,0.0,
